Glottocode;ISO6393;LanguageName
huay1240;qwh;Huaylas
huay1240;qwh;Huaylas
huay1240;qwh;Huaylas
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
sanm1287;huv;Huave, San Mateo del Mar
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
jauj1238;qxw;Huanca
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
luya1241;lyn;Louyi
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
iban1261;iby;Ibani
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
imon1245;imn;Imonda
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
ingu1240;inh;Ingush
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
kris1246;ksi;Isaka
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
yalu1240;yal;Jalonke
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
izer1241;izr;Hill Jarawa
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jama1261;jaa;Jarawara
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
jeme1245;tow;Jemez
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
liji1238;mgi;Jili
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
kaby1243;kab;Kabyle
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
gida1247;gid;Kada
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kaya1329;kyz;Kaiabi
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kama1367;kms;Kamasau
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kano1245;kxo;Kanoe
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
kens1251;ndb;Kensei Nsei
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
east2398;xrb;Kar
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
kari1301;kmv;Karipuna Creole
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
keny1279;ken;Kenyang
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
khar1287;khr;Kharia
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
chon1284;cog;Chong
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiny1244;kin;Kinyarwanda
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
kiri1254;okr;Kirike
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
koko1269;kkk;Kokota
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
bako1250;kme;Kole
konn1242;kma;Konni
konn1242;kma;Konni
konn1242;kma;Konni
konn1242;kma;Konni
konn1242;kma;Konni
konn1242;kma;Konni
konn1242;kma;Konni
